regime,subtask,direction,site,site_index,n,mean_attribution,mean_abs_attribution,mean_corrupt_metric,mean_clean_metric
xtail,drop_argument,bad_to_good,resid_embed,0,9,0.24714236789279515,1.7775243123372395,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_08,9,9,1.3573676215277777,1.6973198784722223,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_02,3,9,0.4142795138888889,1.5232204861111112,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_03,4,9,-0.1898871527777778,1.4537760416666667,3.572916719648573,5.8541666401757135
xtail,drop_argument,good_to_bad,resid_post_layer_18,19,9,2.2135416666666665,4.335069444444445,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_20,21,9,2.6319444444444446,4.251736111111111,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_19,20,9,2.179904513888889,4.205512152777778,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_17,18,9,1.8463541666666667,3.9991319444444446,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_14,15,9,2.2860243055555554,3.919704861111111,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_23,24,9,2.2975260416666665,3.909939236111111,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_16,17,9,2.4697265625,3.891384548611111,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_22,23,9,2.2145860460069446,3.881252712673611,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_15,16,9,1.6922743055555556,3.7105034722222223,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_21,22,9,1.3715277777777777,3.6788194444444446,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_13,14,9,1.7126736111111112,3.521701388888889,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_12,13,9,0.7873263888888888,2.9991319444444446,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_11,12,9,1.2708333333333333,2.4583333333333335,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_10,11,9,1.0015190972222223,2.3804253472222223,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_09,10,9,1.1989203559027777,2.0714789496527777,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_06,7,9,0.8939887152777778,1.8108723958333333,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_07,8,9,1.0052083333333333,1.7005208333333333,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_02,3,9,0.4426812065972222,1.6649034288194444,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_08,9,9,0.65966796875,1.6180013020833333,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_01,2,9,0.3676215277777778,1.5047743055555556,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_05,6,9,0.9530707465277778,1.42919921875,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_00,1,9,0.1427951388888889,1.3962673611111112,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_03,4,9,0.4473741319444444,1.3078342013888888,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_post_layer_04,5,9,0.9484998914930556,1.2238905164930556,-5.8541666401757135,-3.572916719648573
xtail,drop_argument,good_to_bad,resid_embed,0,9,-0.2715793185763889,0.5489501953125,-5.8541666401757135,-3.572916719648573
